Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Bonus,Bouns,Total_Salary
EMP1934,Grace,Garcia,30.0,Sales-Florida,Pending,3/9/2023,102867.06,grace.garcia@example.com,-7609441282,Average,10286.706,5000,107867.06
EMP1935,Charlie,Smith,40.0,HR-Illinois,Inactive,3/27/2020,107595.95,charlie.smith@example.com,-3372188565,Excellent,10759.595000000001,5000,112595.95
EMP1937,Eva,Jones,35.0,DevOps-Nevada,Inactive,9/11/2020,95766.91,eva.jones@example.com,-5066626704,Average,9576.691,5000,100766.91
EMP1938,Grace,Miller,30.0,Finance-Nevada,Pending,5/16/2021,51990.98,grace.miller@example.com,-5143776935,Excellent,5199.098000000001,5000,56990.98
EMP1939,Heidi,Johnson,25.0,Sales-Nevada,Inactive,4/5/2023,83634.01,heidi.johnson@example.com,-6343925294,Average,8363.401,5000,88634.01
EMP1941,Eva,Jones,30.0,Sales-Texas,Active,10/16/2021,82273.08,eva.jones@example.com,-7120072023,Excellent,8227.308,5000,87273.08
EMP1942,Frank,Garcia,30.0,Cloud Tech-California,Inactive,5/9/2022,94537.3,frank.garcia@example.com,-5591024509,Good,9453.730000000001,5000,99537.3
EMP1943,Alice,Jones,35.0,HR-Illinois,Pending,6/6/2020,85970.65,alice.jones@example.com,-9109032670,Good,8597.065,5000,90970.65
EMP1944,Charlie,Jones,25.0,Sales-New York,Pending,10/22/2021,111071.02,charlie.jones@example.com,-4949819420,Excellent,11107.102,5000,116071.02
EMP1945,Eva,Davis,35.0,DevOps-Nevada,Pending,1/12/2022,56708.34,eva.davis@example.com,-7942817933,Excellent,5670.834,5000,61708.34
EMP1946,Charlie,Jones,25.0,Admin-Illinois,Inactive,2/2/2022,104516.55,charlie.jones@example.com,-652775843,Excellent,10451.655,5000,109516.55
EMP1947,Charlie,Garcia,25.0,Admin-New York,Pending,3/28/2021,108210.15,charlie.garcia@example.com,-6634533721,Poor,10821.015,5000,113210.15
EMP1949,Frank,Jones,35.0,DevOps-California,Active,7/31/2024,80935.65,frank.jones@example.com,-1455937660,Excellent,8093.565,5000,85935.65
EMP1950,Frank,Williams,30.0,DevOps-California,Active,3/4/2024,107020.19,frank.williams@example.com,-8943705262,Excellent,10702.019,5000,112020.19
EMP1951,Charlie,Brown,30.0,HR-New York,Active,9/23/2020,118677.67,charlie.brown@example.com,-5100462775,Excellent,11867.767,5000,123677.67
EMP1952,Bob,Jones,25.0,Cloud Tech-Florida,Inactive,3/28/2020,63744.57,bob.jones@example.com,-5725659201,Average,6374.457,5000,68744.57
EMP1954,Bob,Williams,25.0,Sales-New York,Pending,2/13/2021,62934.73,bob.williams@example.com,-9743260054,Good,6293.473000000001,5000,67934.73000000001
EMP1955,Bob,Williams,30.0,DevOps-California,Pending,12/13/2021,74654.23,bob.williams@example.com,-9550178331,Excellent,7465.423,5000,79654.23
EMP1957,David,Smith,30.0,HR-New York,Pending,1/9/2020,118150.59,david.smith@example.com,-6079848703,Average,11815.059000000001,5000,123150.59
EMP1959,Bob,Davis,30.0,HR-Florida,Inactive,3/14/2021,85997.57,bob.davis@example.com,-3593744038,Good,8599.757000000001,5000,90997.57
EMP1960,Frank,Smith,25.0,Finance-Texas,Pending,10/5/2020,84707.12,frank.smith@example.com,-4640830372,Excellent,8470.712,5000,89707.12
EMP1964,Heidi,Davis,25.0,Finance-Florida,Pending,9/10/2023,97356.31,heidi.davis@example.com,-1537012423,Good,9735.631,5000,102356.31
EMP1965,Grace,Smith,40.0,DevOps-Illinois,Active,2/27/2024,114770.32,grace.smith@example.com,-4626325143,Good,11477.032000000001,5000,119770.32
EMP1966,Bob,Jones,35.0,Admin-California,Active,5/3/2023,109082.07,bob.jones@example.com,-8811210313,Good,10908.207000000002,5000,114082.07
EMP1967,David,Miller,40.0,DevOps-Florida,Inactive,4/15/2024,99944.57,david.miller@example.com,-2175188780,Poor,9994.457000000002,5000,104944.57
EMP1968,Eva,Miller,40.0,HR-Florida,Pending,5/20/2023,116509.72,eva.miller@example.com,-7941515262,Average,11650.972000000002,5000,121509.72
EMP1969,Eva,Williams,30.0,Finance-Texas,Active,5/28/2021,84253.9,eva.williams@example.com,-8409112251,Excellent,8425.39,5000,89253.9
EMP1970,Charlie,Garcia,25.0,Cloud Tech-Nevada,Active,8/27/2024,54776.01,charlie.garcia@example.com,-8837505660,Poor,5477.601000000001,5000,59776.01
EMP1971,Charlie,Davis,40.0,Sales-Nevada,Inactive,11/8/2020,71192.68,charlie.davis@example.com,-8632397912,Average,7119.268,5000,76192.68
EMP1974,Grace,Brown,25.0,Finance-Florida,Inactive,10/12/2024,76343.56,grace.brown@example.com,-7121988191,Excellent,7634.356,5000,81343.56
EMP1975,Alice,Johnson,30.0,Sales-Nevada,Inactive,12/16/2024,99424.14,alice.johnson@example.com,-7788519052,Excellent,9942.414,5000,104424.14
EMP1976,Charlie,Garcia,35.0,DevOps-Florida,Inactive,4/13/2024,57656.74,charlie.garcia@example.com,-4864010423,Good,5765.674,5000,62656.74
EMP1977,Heidi,Garcia,40.0,Sales-New York,Pending,4/24/2020,77396.94,heidi.garcia@example.com,-6245618516,Excellent,7739.694,5000,82396.94
EMP1979,Charlie,Miller,35.0,HR-Nevada,Pending,2/25/2020,103563.58,charlie.miller@example.com,-8991511454,Excellent,10356.358,5000,108563.58
EMP1980,Grace,Brown,25.0,Finance-California,Inactive,4/23/2022,74588.85,grace.brown@example.com,-1293913043,Average,7458.885000000001,5000,79588.85
EMP1981,David,Garcia,30.0,DevOps-California,Pending,6/22/2020,113727.23,david.garcia@example.com,-8818984840,Poor,11372.723,5000,118727.23
EMP1982,Eva,Brown,25.0,HR-New York,Active,1/7/2023,72828.18,eva.brown@example.com,-6046154020,Good,7282.817999999999,5000,77828.18
EMP1984,Frank,Garcia,40.0,Sales-Florida,Inactive,3/18/2023,56840.8,frank.garcia@example.com,-1429831521,Poor,5684.080000000001,5000,61840.8
EMP1985,David,Johnson,35.0,Finance-Illinois,Pending,11/26/2021,61663.91,david.johnson@example.com,-9107322835,Average,6166.3910000000005,5000,66663.91
EMP1986,Grace,Brown,30.0,Finance-Nevada,Active,9/17/2024,109523.4,grace.brown@example.com,-849378305,Poor,10952.34,5000,114523.4
EMP1987,Eva,Brown,25.0,HR-Illinois,Inactive,7/5/2024,65812.02,eva.brown@example.com,-3963845268,Average,6581.202000000001,5000,70812.02
EMP1989,Heidi,Garcia,40.0,Admin-California,Active,8/27/2023,107661.73,heidi.garcia@example.com,-7016934291,Excellent,10766.173,5000,112661.73
EMP1990,Eva,Johnson,40.0,DevOps-Illinois,Inactive,2/13/2021,79002.0,eva.johnson@example.com,-9132033015,Average,7900.200000000001,5000,84002.0
EMP1992,Heidi,Johnson,30.0,DevOps-Nevada,Inactive,7/2/2021,115601.4,heidi.johnson@example.com,-1537221555,Good,11560.14,5000,120601.4
EMP1994,David,Brown,30.0,DevOps-Nevada,Inactive,9/24/2024,80477.21,david.brown@example.com,-3774604066,Good,8047.721000000001,5000,85477.21
EMP1995,Bob,Jones,30.0,Finance-California,Inactive,8/16/2023,61240.9,bob.jones@example.com,-2007843613,Poor,6124.09,5000,66240.9
EMP1996,David,Smith,40.0,Admin-Texas,Active,1/28/2021,51939.29,david.smith@example.com,-2442607818,Excellent,5193.929,5000,56939.29
EMP1997,Eva,Brown,40.0,Finance-Illinois,Inactive,5/14/2022,95284.54,eva.brown@example.com,-7543734763,Good,9528.454,5000,100284.54
EMP1998,Charlie,Garcia,35.0,Admin-Texas,Inactive,6/5/2024,106247.67,charlie.garcia@example.com,-2737203762,Excellent,10624.767,5000,111247.67
EMP1999,Charlie,Williams,25.0,DevOps-Florida,Active,4/23/2020,110170.88,charlie.williams@example.com,-8821458413,Poor,11017.088000000002,5000,115170.88
EMP2000,Charlie,Miller,25.0,HR-Nevada,Pending,6/10/2024,52615.44,charlie.miller@example.com,-8460191343,Average,5261.544000000001,5000,57615.44
EMP2001,Eva,Davis,30.0,DevOps-Illinois,Inactive,4/18/2020,82547.26,eva.davis@example.com,-3899827801,Average,8254.726,5000,87547.26
EMP2002,Bob,Smith,35.0,Finance-Illinois,Pending,6/29/2020,63049.22,bob.smith@example.com,-586950731,Good,6304.9220000000005,5000,68049.22
EMP2003,Frank,Smith,35.0,HR-California,Pending,2/15/2023,115229.12,frank.smith@example.com,-1464493698,Excellent,11522.912,5000,120229.12
EMP2004,Grace,Smith,25.0,DevOps-Illinois,Pending,6/15/2023,60687.63,grace.smith@example.com,-9516793349,Excellent,6068.763,5000,65687.63
EMP2005,Frank,Jones,30.0,Finance-Illinois,Inactive,3/19/2022,67492.73,frank.jones@example.com,-5573857367,Good,6749.273,5000,72492.73
EMP2007,Charlie,Jones,35.0,DevOps-Texas,Active,7/14/2022,69146.95,charlie.jones@example.com,-6811872332,Poor,6914.695,5000,74146.95
EMP2008,Grace,Brown,35.0,Admin-Nevada,Inactive,3/12/2022,90224.82,grace.brown@example.com,-5104096148,Good,9022.482000000002,5000,95224.82
EMP2010,Bob,Jones,35.0,Sales-Nevada,Active,6/10/2024,71148.27,bob.jones@example.com,-8307482072,Average,7114.827000000001,5000,76148.27
EMP2011,David,Jones,40.0,Admin-California,Inactive,9/21/2022,52031.74,david.jones@example.com,-6511893939,Excellent,5203.174,5000,57031.74
EMP2014,Grace,Jones,30.0,Finance-Nevada,Pending,5/16/2021,51990.98,grace.jones@example.com,-2470739200,Excellent,5199.098000000001,5000,56990.98
EMP2016,David,Johnson,30.0,Cloud Tech-Texas,Inactive,11/7/2021,100215.06,david.johnson@example.com,-2508261122,Good,10021.506000000001,5000,105215.06
EMP2017,Charlie,Williams,40.0,Finance-New York,Active,10/4/2023,114587.11,charlie.williams@example.com,-1261632487,Average,11458.711000000001,5000,119587.11
EMP2018,Alice,Garcia,30.0,HR-Florida,Inactive,12/16/2024,71318.79,alice.garcia@example.com,-8995729892,Good,7131.879,5000,76318.79
EMP2019,Heidi,Jones,30.0,DevOps-Illinois,Pending,2/22/2021,77764.24,heidi.jones@example.com,-7629745492,Average,7776.424000000001,5000,82764.24
